Date,Time,Physical Memory Used [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core Clocks (avg) [MHz],Core Effective Clocks (avg) [MHz],Total CPU Usage [%],Core Temperatures (avg),CPU Package,CPU Package Power [W],Total System Power [W],Memory Clock [MHz],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Battery_Percentage
9.7.2024,41:23.4,5177,65.4,0.957,3481.7,147.5,3.2,51,51,6.545,10.413,1954.7,0,0.1,0.1,0,0.355,15.591,30.255,89.6,36.3,614,55,0.03,0,-8.565,30
9.7.2024,41:25.4,5178,65.4,1.012,3756.6,149.8,3.2,51,50,6.384,10.454,1954.7,0,0.1,0.1,0,0.309,15.529,30.255,89.6,36.3,614,55,0,0,-8.34,30
9.7.2024,41:27.4,5177,65.4,1.031,3848.2,142.3,3.2,51,51,6.385,10.404,1954.7,0,0.3,0.3,0.02,0.466,15.547,30.24,89.5,36.3,614,55,0,0,-9.12,30
9.7.2024,41:29.4,5177,65.4,1.012,3756.6,137.5,3.2,48,51,6.094,10.162,1954.7,0,0.2,0.2,0,0.279,15.587,30.24,89.5,36.3,614,55,0.088,0.034,-10.05,30
9.7.2024,41:31.4,5177,65.4,1.031,3848.2,140.1,3.2,52,51,6.171,10.229,1954.7,0,0.1,0.2,0.024,0.329,15.563,30.24,89.5,36.3,614,55,0.059,0,-10.815,30
9.7.2024,41:33.5,5176,65.3,0.994,3665,149.4,3.2,52,50,6.091,10.312,1954.7,0,0.1,0.1,0,0.276,15.32,30.225,89.5,36.3,614,55,0.029,0,-8.94,30
9.7.2024,41:35.4,5174,65.3,0.957,3481.7,230,3.2,49,51,7.699,12.062,1954.7,0.1,0.3,0.4,0.299,0.454,15.556,30.225,89.5,36.3,614,55,0,0,-11.625,30
9.7.2024,29:16.8,5268,66.5,0.957,3481.7,398.7,3.2,59,62,9.748,15.208,1954.7,0.1,0.2,0.3,0.066,0.684,15.24,32.205,95.3,36.3,614,55,0,0,-18.57,30
9.7.2024,29:18.8,5262,66.4,1.012,3756.6,211.2,3.2,50,53,7.715,12.08,1954.7,0.1,0.2,0.2,0.024,0.789,15.529,32.205,95.3,36.3,614,55,0.03,0,-13.125,30
9.7.2024,29:20.8,5267,66.5,1.012,3756.6,144.7,3.2,50,51,6.659,10.73,1954.7,0.1,0.2,0.3,0.055,0.519,15.79,32.19,95.3,36.3,614,55,0.058,0,-8.28,30
9.7.2024,29:22.8,5266,66.5,1.031,3848.2,146.3,3.2,49,51,6.215,10.42,1954.7,0,0.1,0.1,0,0.283,15.739,32.19,95.3,36.3,614,55,0.03,0,-8.49,30
9.7.2024,29:24.8,5261,66.4,1.012,3756.6,144.7,3.2,50,51,6.146,10.359,1954.7,0,0.1,0.1,0,0.352,15.766,32.19,95.3,36.3,614,55,0,0,-8.25,30
9.7.2024,29:26.8,5263,66.5,1.012,3756.6,142.7,3.2,50,52,6.161,10.238,1954.7,0,0.1,0.1,0,0.27,15.73,32.175,95.2,36.3,614,55,0.059,0.034,-9.015,30
9.7.2024,29:28.8,5263,66.5,1.031,3848.2,139.5,3.2,49,52,6.223,10.303,1954.7,0,0.1,0.1,0,0.283,15.778,32.175,95.2,36.3,614,55,0.029,0,-8.58,30
9.7.2024,29:30.8,5263,66.5,0.994,3665,138.6,3.2,49,52,6.088,10.243,1954.7,0,0.3,0.3,0.008,0.502,15.745,32.16,95.2,36.3,614,55,2.756,0,-9.675,30
9.7.2024,29:32.8,5261,66.4,1.012,3756.6,149,3.2,50,52,6.384,10.542,1954.7,0,0.1,0.1,0,0.305,15.669,32.16,95.2,36.3,614,55,0.029,0,-10.92,30
9.7.2024,29:34.8,5261,66.4,1.012,3756.6,142.2,3.2,49,51,6.419,10.477,1954.7,0,0.1,0.1,0,0.461,15.631,32.16,95.2,36.3,614,55,2.763,0,-11.79,30
9.7.2024,29:36.8,5261,66.4,1.031,3848.2,140.8,3.2,49,51,6.329,10.344,1954.7,0,0.1,0.1,0.02,0.304,15.593,32.145,95.2,36.3,614,55,0,0,-8.85,30
9.7.2024,29:38.8,5261,66.4,0.992,3665,139.9,3.2,49,51,6.315,10.284,1954.7,0,0.1,0.1,0,0.309,15.735,32.145,95.2,36.3,614,55,0.029,0,-8.145,30
9.7.2024,29:40.8,5260,66.4,1.012,3756.6,145.6,3.2,50,51,6.207,10.343,1954.7,0,0.2,0.2,0,0.277,15.791,32.145,95.2,36.3,614,55,0.157,0.067,-8.775,30
9.7.2024,29:42.8,5260,66.4,1.012,3756.6,145.1,3.2,49,51,6.481,10.469,1954.7,0,0.3,0.3,0.032,0.407,15.736,32.13,95.1,36.3,614,55,0.029,0.034,-8.73,30
9.7.2024,29:44.8,5260,66.4,1.029,3848.2,139.3,3.2,49,51,6.109,10.28,1954.7,0,0.1,0.1,0,0.292,15.747,32.13,95.1,36.3,614,55,0.03,0.021,-8.715,30
9.7.2024,29:46.8,5261,66.4,1.01,3756.6,139.8,3.2,48,52,6.204,10.295,1954.7,0,0.1,0.1,0,0.424,15.79,32.13,95.1,36.3,614,55,0,0,-8.175,30
9.7.2024,29:48.8,5261,66.4,1.012,3756.6,136.8,3.2,49,51,6.09,10.121,1954.7,0,0.1,0.1,0,0.21,15.761,32.115,95.1,36.3,614,55,0.029,0,-8.04,25
9.7.2024,29:50.8,5261,66.4,1.012,3756.6,138.4,3.2,50,53,6.263,10.185,1954.7,0,0.1,0.1,0,0.42,15.493,32.115,95.1,36.3,614,55,0.058,0,-8.025,25
9.7.2024,29:52.8,5260,66.4,1.012,3756.6,134.1,3.2,53,64,6.063,10.02,1954.7,0,0.1,0.1,0,0.19,15.744,32.115,95.1,36.3,614,55,0.029,0,-8.175,25
9.7.2024,29:54.8,5260,66.4,1.012,3756.6,137.5,3.2,49,51,6.53,10.2,1954.7,0,0.1,0.1,0,0.222,15.776,32.1,95,36.3,614,55,0,0,-8.67,25
9.7.2024,29:56.8,5260,66.4,1.012,3756.6,142.3,3.2,49,50,6.296,10.231,1954.7,0,0.1,0.1,0,0.221,15.746,32.1,95,36.3,614,55,0.058,0.034,-8.88,25
9.7.2024,29:58.8,5260,66.4,1.012,3756.6,145.1,3.2,48,51,6.347,10.293,1954.7,0,0.2,0.2,0,0.508,15.745,32.1,95,36.3,614,55,0.03,0,-8.94,25
9.7.2024,30:00.8,5259,66.4,0.973,3573.4,146.9,3.2,49,51,6.25,10.296,1954.7,0,0.1,0.1,0,0.342,15.706,32.085,95,36.3,614,55,0.058,0,-8.835,25
9.7.2024,30:02.8,5258,66.4,0.993,3665,145.6,3.2,48,51,6.318,10.273,1954.7,0,0.1,0.1,0,0.313,15.701,32.085,95,36.3,614,55,0.03,0,-8.595,25
9.7.2024,30:04.8,5258,66.4,1.031,3848.2,147.5,3.2,48,51,6.511,10.567,1954.7,0,0.2,0.2,0,0.416,15.689,32.085,95,36.3,614,55,2.721,0,-8.22,25
9.7.2024,30:06.8,5257,66.4,1.029,3848.2,142.2,3.2,48,51,6.812,10.47,1954.7,0,0.1,0.1,0,0.459,15.762,32.07,94.9,36.3,614,55,2.762,0,-8.52,25
9.7.2024,30:08.8,5257,66.4,1.012,3756.6,137.2,3.1,48,51,6.075,10.201,1954.7,0,0.1,0.1,0,0.29,15.754,32.07,94.9,36.3,614,55,0.054,0.026,-8.01,25
9.7.2024,30:10.8,5256,66.4,1.031,3848.2,143.3,3.1,48,51,6.282,10.251,1954.7,0,0.2,0.2,0,0.276,15.775,32.07,94.9,36.3,614,55,0.116,0.026,-8.01,25
9.7.2024,30:12.8,5257,66.4,1.01,3756.6,141.5,3.1,49,50,6.484,10.349,1954.7,0,0.1,0.1,0,0.459,15.763,32.055,94.9,36.3,614,55,0.029,0.034,-8.325,25
9.7.2024,30:14.8,5256,66.4,1.012,3756.6,137.8,3.1,48,50,6.129,10.115,1954.7,0,0,0,0,0.211,15.759,32.055,94.9,36.3,614,55,0,0,-9.84,25
9.7.2024,30:16.8,5256,66.4,1.012,3756.6,140.7,3.1,48,51,6.606,10.523,1954.7,0.3,0.2,0.5,0.414,0.552,15.751,32.055,94.9,36.3,614,55,0,0,-10.5,25
9.7.2024,30:18.8,5256,66.4,1.031,3848.2,140.7,3.1,48,51,6.024,10.157,1954.7,0.1,0.3,0.3,0.024,0.243,15.684,32.04,94.8,36.3,614,55,0.029,0,-11.655,25
9.7.2024,30:20.8,5258,66.4,1.012,3756.6,159.8,3.1,48,51,6.442,10.606,1954.7,0,0.1,0.1,0,0.314,15.654,32.04,94.8,36.3,614,55,0.058,0,-11.685,25
9.7.2024,30:22.8,5258,66.4,1.012,3756.6,145,3.1,48,50,6.225,10.281,1954.7,0,0.1,0.1,0,0.282,15.515,32.04,94.8,36.3,614,55,0.029,0,-8.79,25
9.7.2024,30:24.8,5258,66.4,1.031,3848.2,146.2,3.1,48,50,6.505,10.436,1954.7,0,0.1,0.1,0,0.354,15.742,32.025,94.8,36.3,614,55,0,0,-8.835,25
9.7.2024,30:26.8,5257,66.4,1.012,3756.6,140.2,3.1,48,50,6.234,10.107,1954.7,0,0.1,0.1,0,0.248,15.596,32.025,94.8,36.3,614,55,0.059,0.034,-8.7,25
9.7.2024,30:28.8,5255,66.4,1.012,3756.6,144.3,3.1,48,51,6.305,10.343,1954.7,0,0.1,0.1,0,0.487,15.733,32.025,94.8,36.3,614,55,0.03,0,-9.09,25
9.7.2024,30:30.8,5254,66.3,1.012,3756.6,138.3,3.1,48,50,6.027,10.146,1954.7,0,0,0,0,0.211,15.716,32.01,94.8,36.3,614,55,0.058,0,-11.52,25
9.7.2024,30:32.8,5254,66.3,1.012,3756.6,144.5,3.1,48,51,6.268,10.324,1954.7,0,0.2,0.2,0,0.33,15.698,32.01,94.8,36.3,614,55,0.03,0,-10.98,25
9.7.2024,30:34.8,5254,66.3,1.012,3756.6,155.4,3.1,49,51,6.683,10.626,1954.7,0,0.1,0.1,0,0.376,15.639,31.995,94.7,36.3,614,55,0,0,-10.47,25
9.7.2024,30:36.8,5254,66.3,1.012,3756.6,139.9,3.1,48,51,6.421,10.355,1954.7,0,0.1,0.1,0,0.341,15.744,31.995,94.7,36.3,614,55,2.852,0.103,-8.97,25
9.7.2024,30:38.9,5252,66.3,1.031,3848.2,140.4,3.1,49,51,6.065,10.256,1954.7,0,0.1,0.1,0,0.353,15.759,31.995,94.7,36.3,614,55,0.029,0,-8.67,20
9.7.2024,30:40.9,5252,66.3,1.012,3756.6,166,3.1,50,51,6.797,10.888,1954.7,0.6,0.1,0.7,0.919,0.288,15.706,31.98,94.7,36.3,614,55,2.858,0.034,-9.06,20
9.7.2024,30:42.9,5252,66.3,1.012,3756.6,146.4,3.1,53,61,6.192,10.407,1954.7,0,0.1,0.1,0.032,0.306,15.733,31.98,94.7,36.3,614,55,0.029,0,-8.205,20
9.7.2024,30:44.9,5251,66.3,1.029,3848.2,124.7,3.1,50,52,5.927,9.846,1954.7,0,0.1,0.1,0,0.084,15.741,31.98,94.7,36.3,614,55,0,0,-8.13,20
9.7.2024,30:46.8,5256,66.4,1.012,3756.6,226.8,3.1,49,51,7.942,12.162,1954.7,0,0.1,0.1,0,0.513,15.723,31.965,94.6,36.3,614,55,0,0,-9.39,20
9.7.2024,30:48.8,5255,66.4,1.031,3848.2,141.4,3.1,48,50,6.537,10.305,1954.7,0.2,0.5,0.6,0.147,0.616,15.71,31.965,94.6,36.3,614,55,0.029,0,-8.61,20
9.7.2024,21:36.6,5399,68.2,0.956,3481.7,261.6,3.1,66,67,7.75,12.531,1954.7,0.1,0.1,0.2,0.035,0.382,15.984,33.495,99.2,36.3,613,55,0.321,0.395,-8.415,20
9.7.2024,21:38.6,5411,68.3,1.03,3848.2,557.8,3.1,55,56,12.216,17.431,1954.7,6.7,0.7,7.4,4.098,1.667,15.857,33.495,99.2,36.3,613,55,3.766,0.356,-14.295,20
9.7.2024,21:40.6,5411,68.3,1.031,3848.2,174.3,3.1,52,53,7.037,11.36,1954.7,0,0.1,0.1,0.016,0.31,15.974,33.48,99.1,36.3,613,55,0.058,0,-11.43,15
9.7.2024,21:42.6,5409,68.3,1.012,3756.6,139.5,3.1,50,53,6.116,10.378,1954.7,0,0,0,0,0.218,15.965,33.48,99.1,36.3,613,55,0.03,0,-11.34,15
9.7.2024,21:44.6,5412,68.3,1.031,3848.2,143.2,3.1,50,52,6.317,10.532,1954.7,0,0.1,0.1,0,0.464,15.977,33.48,99.1,36.3,613,55,0,0,-8.295,15
9.7.2024,21:46.6,5408,68.3,1.031,3848.2,148.7,3.1,50,53,6.335,10.551,1954.7,0,0.1,0.1,0,0.245,15.962,33.465,99.1,36.3,613,55,0,0,-8.04,15
9.7.2024,21:48.6,5408,68.3,1.012,3756.6,143.9,3.1,49,53,6.332,10.486,1954.7,0.1,0.2,0.2,0.008,0.322,15.912,33.465,99.1,36.3,613,55,0.03,0.053,-8.79,15
9.7.2024,21:50.6,5408,68.3,1.012,3756.6,139.5,3.1,49,52,6.14,10.413,1954.7,0,0.1,0.1,0,0.376,15.995,33.465,99.1,36.3,613,55,2.8,0,-8.025,15
9.7.2024,21:52.6,5408,68.3,0.992,3665,180.8,3.1,50,53,7.247,11.363,1954.7,0,0.3,0.3,0.049,0.624,15.705,33.45,99,36.3,613,55,2.75,0,-8.64,15
9.7.2024,21:54.6,5359,67.7,1.012,3756.6,182.6,3.1,50,52,6.883,11.438,1954.7,0,0.6,0.7,0.008,4.249,15.908,33.45,99,36.3,613,55,0.058,0.034,-8.22,15
9.7.2024,21:56.6,5361,67.7,1.012,3756.6,161,3.1,49,52,6.731,10.804,1954.7,0,0.1,0.1,0,0.288,15.987,33.435,99,36.3,613,55,0.03,0.053,-11.31,15
9.7.2024,21:58.5,5361,67.7,1.031,3848.2,147.3,3.1,50,51,6.494,10.568,1954.7,0,0.1,0.1,0,0.34,15.947,33.435,99,36.3,613,55,0.03,0,-10.005,15
9.7.2024,22:00.6,5361,67.7,1.031,3848.2,141.7,3.1,50,51,6.245,10.709,1954.7,0,0.2,0.2,0.028,0.446,15.848,33.435,99,36.3,613,55,0.058,0,-9.33,15
9.7.2024,22:02.6,5355,67.6,1.012,3756.6,151.2,3.1,49,52,6.315,10.594,1954.7,0,0.1,0.1,0.016,0.277,15.866,33.42,98.9,36.3,613,55,0.029,0,-10.77,15
9.7.2024,22:04.6,5355,67.6,1.012,3756.6,138.5,3.1,48,52,6.52,10.424,1954.7,0,0.2,0.2,0,0.318,15.972,33.42,98.9,36.3,613,55,0,0,-8.565,15
9.7.2024,22:06.6,5351,67.6,1.012,3756.6,139.6,3.1,49,52,6.258,10.104,1954.7,0,0.1,0.1,0,0.378,15.888,33.42,98.9,36.3,613,55,0,0,-7.815,10
9.7.2024,22:08.6,5354,67.6,1.012,3756.6,157.3,3.1,50,51,6.68,10.683,1954.7,0,0.1,0.1,0.065,0.353,15.88,33.405,98.9,36.3,613,55,0.153,0.067,-8.55,10
9.7.2024,22:10.6,5353,67.6,1.031,3848.2,148.6,3,49,52,6.475,10.414,1954.7,0,0.2,0.2,0,0.277,15.901,33.405,98.9,36.3,613,55,0.059,0.034,-8.775,10
9.7.2024,22:12.6,5343,67.5,1.031,3848.2,144.6,3,50,52,6.247,10.305,1954.7,0,0.2,0.3,0.008,0.374,15.954,33.405,98.9,36.3,613,55,0.029,0,-7.935,10
9.7.2024,22:14.6,5341,67.4,1.011,3756.6,147.6,3,56,63,6.222,10.405,1954.7,0,0.1,0.1,0,0.323,15.938,33.39,98.8,36.3,613,55,0.029,0.021,-7.875,10
9.7.2024,22:16.6,5342,67.5,1.012,3756.6,119.9,3,48,52,5.853,9.717,1954.7,0,0.1,0.1,0,0.144,15.972,33.39,98.8,36.3,613,55,0,0,-8.43,10
9.7.2024,22:18.6,5342,67.5,1.031,3848.2,141,3,49,52,6.225,10.123,1954.7,0,0.1,0.1,0,0.289,15.913,33.39,98.8,36.3,613,55,0.029,0,-8.085,10
9.7.2024,22:20.6,5343,67.5,1.012,3756.6,153.7,3,48,51,6.588,10.555,1954.7,0.1,0.1,0.2,0.03,0.29,15.937,33.375,98.8,36.3,613,55,0.059,0,-7.98,10
9.7.2024,22:22.6,5342,67.4,1.031,3848.2,143,3,49,51,6.215,10.282,1954.7,0,0.1,0.1,0,0.363,15.897,33.375,98.8,36.3,613,55,2.771,0,-8.655,10
9.7.2024,22:24.6,5341,67.4,0.975,3573.4,141,3,48,51,6.078,10.254,1954.7,0,0.1,0.1,0,0.315,15.858,33.375,98.8,36.3,613,55,0.059,0.034,-8.175,10
9.7.2024,22:26.6,5341,67.4,1.012,3756.6,144,3,48,51,6.354,10.364,1954.7,0,0.2,0.2,0,0.476,15.942,33.36,98.8,36.3,613,55,2.719,0,-8.19,10
9.7.2024,22:28.6,5341,67.4,1.012,3756.6,143.1,3,48,52,6.211,10.329,1954.7,0,0,0,0,0.275,15.95,33.36,98.8,36.3,613,55,0.177,0,-8.79,10
9.7.2024,22:30.6,5340,67.4,1.012,3756.6,139.2,3,48,52,6.351,10.304,1954.7,0,0.1,0.1,0.016,0.424,15.926,33.36,98.8,36.3,613,55,0.059,0,-8.07,10
9.7.2024,22:32.6,5340,67.4,0.975,3573.4,145.2,3,48,51,6.358,10.392,1954.7,0,0.1,0.1,0,0.321,15.927,33.345,98.7,36.3,613,55,0.029,0,-9.075,5
9.7.2024,22:34.6,5340,67.4,1.012,3756.6,138.5,3,48,51,6.447,10.316,1954.7,0,0.1,0.1,0,0.296,15.921,33.345,98.7,36.3,613,55,0,0,-8.355,5
9.7.2024,22:36.6,5337,67.4,1.012,3756.6,148.2,3,49,52,6.451,10.344,1954.7,0,0.1,0.1,0,0.276,15.919,33.345,98.7,36.3,613,55,0,0,-8.835,5
9.7.2024,22:38.6,5337,67.4,1.031,3848.2,154.3,3,49,52,6.634,10.66,1954.7,0,0.1,0.1,0.049,0.42,15.933,33.33,98.7,36.3,613,55,0.154,0.052,-9.12,5
9.7.2024,22:40.6,5336,67.4,1.031,3848.2,163.4,3,49,52,6.934,10.761,1954.7,0,0.1,0.1,0.008,0.271,15.822,33.33,98.7,36.3,613,55,0.059,0.034,-10.86,5
9.7.2024,22:42.6,5335,67.4,1.012,3756.6,149.1,3,49,52,6.536,10.434,1954.7,0,0.2,0.2,0,0.379,15.74,33.33,98.7,36.3,613,55,0.059,0.021,-10.755,5
9.7.2024,22:44.6,5335,67.4,1.012,3756.6,150.4,3,49,51,6.398,10.632,1954.7,0,0.1,0.1,0,0.372,15.866,33.315,98.6,36.3,613,55,0,0,-8.43,5
9.7.2024,22:46.6,5335,67.4,1.031,3848.2,148.5,3,49,52,6.695,10.332,1954.7,0,0.1,0.1,0,0.228,15.74,33.315,98.6,36.3,613,55,0,0,-8.445,5
9.7.2024,22:48.6,5334,67.3,1.031,3848.2,149.3,3,50,51,6.407,10.484,1954.7,0,0.1,0.1,0,0.356,15.952,33.315,98.6,36.3,613,55,0.03,0,-8.085,5
9.7.2024,22:50.6,5334,67.3,1.012,3756.6,141.1,2.9,48,52,6.342,10.284,1954.7,0,0.2,0.2,0,0.348,15.949,33.3,98.6,36.3,613,55,0.058,0,-8.925,5
9.7.2024,22:52.6,5334,67.3,0.994,3665,144.4,2.9,48,51,6.137,10.3,1954.7,0,0.1,0.1,0,0.288,15.912,33.3,98.6,36.3,613,55,0.03,0,-8.085,5
9.7.2024,22:54.6,5332,67.3,0.975,3573.4,141.3,2.9,49,51,6.195,10.205,1954.7,0,0.1,0.1,0,0.305,15.934,33.3,98.6,36.3,613,55,0.058,0.034,-9.975,5
9.7.2024,22:56.6,5321,67.2,1.012,3756.6,170.5,2.9,50,52,6.811,11.047,1954.7,0,0.1,0.1,0.004,0.397,15.907,33.285,98.5,36.3,613,55,2.763,0,-12.315,5
9.7.2024,22:58.6,5323,67.2,1.012,3756.6,144,2.9,49,51,6.513,10.322,1954.7,0,0.2,0.2,0,0.221,15.842,33.285,98.5,36.3,613,55,2.749,0,-10.665,5
9.7.2024,23:00.6,5323,67.2,1.031,3848.2,151.1,2.9,49,51,6.439,10.437,1954.7,0,0.2,0.2,0,0.495,15.671,33.27,98.5,36.3,613,55,0.059,0,-9.51,5
9.7.2024,23:02.6,5323,67.2,1.031,3848.2,161.6,2.7,49,52,6.327,10.363,1954.7,0,0.1,0.1,0,0.291,15.901,33.27,98.5,36.3,613,55,0.029,0,-8.49,5
9.7.2024,23:04.6,5323,67.2,1.031,3848.2,141.1,2.7,50,51,6.379,10.264,1954.7,0,0.1,0.1,0,0.355,15.951,33.27,98.5,36.3,613,55,0,0,-8.28,5
9.7.2024,23:06.6,5322,67.2,1.012,3756.6,142.6,2.7,55,63,6.242,10.204,1954.7,0,0.2,0.2,0,0.278,15.897,33.255,98.4,36.3,613,55,0,0,-8.835,5
9.7.2024,23:08.6,5322,67.2,1.031,3848.2,124,2.5,49,51,5.932,9.931,1954.7,0,0,0,0,0.159,15.936,33.255,98.4,36.3,613,55,0.054,0,-8.55,5
